timestamp,event_type,source,severity_level,anomaly_label
2024-08-21 14:11:06,process_start,system,medium,0
2024-08-27 05:57:43,process_start,application,low,0
2024-08-04 12:57:01,user_creation,user,low,0
2024-08-26 14:32:32,process_start,system,low,0
2024-08-14 10:08:22,file_modification,application,medium,0
2024-08-01 13:18:18,user_creation,user,low,0
2024-08-12 18:26:20,file_modification,system,low,0
2024-08-16 13:53:08,user_creation,user,high,0
2024-08-25 20:54:01,file_modification,system,medium,0
2024-08-18 19:10:17,user_creation,application,high,0
2024-08-26 05:51:31,user_creation,application,low,0
2024-08-21 08:32:15,file_modification,system,high,0
2024-08-13 00:25:34,process_start,application,high,0
2024-08-06 05:50:01,user_creation,user,medium,0
2024-08-24 06:52:32,file_modification,application,high,0
2024-08-15 04:13:23,process_start,application,medium,0
2024-08-28 03:30:26,file_modification,user,medium,0
2024-08-07 22:56:31,user_creation,application,high,0
2024-08-20 01:27:19,process_start,system,high,0
2024-08-20 23:54:03,user_creation,application,low,0
2024-08-20 18:18:05,process_start,application,low,0
2024-08-04 12:01:13,process_start,user,medium,0
2024-08-08 09:12:44,user_creation,user,high,0
2024-08-25 14:01:54,user_creation,application,high,0
2024-08-19 00:53:07,file_modification,user,high,0
2024-08-28 10:09:03,user_creation,system,high,0
2024-08-24 03:32:14,user_creation,user,high,0
2024-08-22 11:44:26,user_creation,user,high,0
2024-08-22 09:27:05,user_creation,application,medium,0
2024-08-24 04:01:57,user_creation,system,low,0
2024-08-30 21:16:33,user_creation,user,low,0
2024-08-23 19:42:07,user_creation,user,low,0
2024-08-15 07:42:08,user_creation,system,low,0
2024-08-28 18:37:26,process_start,application,low,0
2024-08-08 10:15:41,process_start,application,high,0
2024-08-24 02:59:28,file_modification,user,low,0
2024-08-22 03:15:21,user_creation,user,medium,0
2024-08-18 16:31:39,user_creation,application,medium,0
2024-08-08 00:00:18,file_modification,system,medium,0
2024-08-28 19:40:09,file_modification,user,high,0
2024-08-28 21:32:13,user_creation,application,medium,0
2024-08-27 22:47:10,process_start,application,medium,0
2024-08-25 21:57:23,process_start,system,medium,0
2024-08-25 09:11:11,process_start,application,low,1
2024-08-11 07:02:48,file_modification,user,low,0
2024-08-15 05:06:26,process_start,system,low,0
2024-08-26 16:51:16,user_creation,system,low,0
2024-08-10 12:27:05,process_start,application,high,0
2024-08-29 07:57:58,process_start,user,low,0
2024-08-05 05:09:32,process_start,system,low,0
2024-08-03 20:34:13,user_creation,user,high,0
2024-08-20 12:16:51,process_start,system,low,1
2024-08-29 18:19:00,user_creation,user,high,0
2024-08-19 13:31:34,user_creation,application,medium,0
2024-08-09 07:18:00,process_start,application,medium,0
2024-08-29 01:40:39,file_modification,system,low,0
2024-08-11 08:50:50,process_start,system,high,0
2024-08-24 11:49:30,file_modification,user,low,0
2024-08-24 02:21:04,process_start,user,low,0
2024-08-17 19:14:42,user_creation,application,low,0
2024-08-17 16:57:59,process_start,system,low,0
2024-08-20 14:28:05,user_creation,application,low,0
2024-08-13 19:29:22,user_creation,application,medium,0
2024-08-23 20:09:17,user_creation,system,high,0
2024-08-07 01:02:04,file_modification,application,medium,0
2024-08-30 08:58:38,process_start,application,low,0
2024-08-10 13:11:09,user_creation,system,high,0
2024-08-29 02:29:22,process_start,application,medium,0
2024-08-21 19:23:08,file_modification,user,low,0
2024-08-09 06:35:24,file_modification,application,high,0
2024-08-13 02:40:47,file_modification,application,high,0
2024-08-05 07:55:22,file_modification,user,medium,0
2024-08-24 21:26:29,process_start,user,high,0
2024-08-15 05:43:46,process_start,system,high,0
2024-08-21 09:28:47,process_start,user,low,0
2024-08-24 05:35:56,file_modification,system,medium,0
2024-08-13 01:30:05,file_modification,application,low,0
2024-08-22 10:38:22,file_modification,system,medium,0
2024-08-15 20:46:12,file_modification,system,high,0
2024-08-03 08:34:43,user_creation,user,low,0
2024-08-28 16:39:47,user_creation,user,medium,0
2024-08-13 05:48:50,user_creation,system,low,0
2024-08-23 05:44:23,process_start,user,low,0
2024-08-27 18:26:37,file_modification,system,medium,0
2024-08-20 07:35:12,process_start,application,low,0
2024-08-06 16:00:53,file_modification,system,high,0
2024-08-01 15:59:28,process_start,user,low,0
2024-08-24 23:07:24,process_start,user,high,0
2024-08-29 00:14:51,process_start,user,medium,0
2024-08-01 15:25:45,user_creation,system,low,0
2024-08-01 20:20:04,process_start,user,low,0
2024-08-11 22:29:25,user_creation,system,medium,0
2024-08-28 05:07:53,user_creation,system,low,0
2024-08-23 05:50:13,file_modification,user,medium,0
2024-08-08 09:13:55,file_modification,user,low,0
2024-08-23 11:04:29,process_start,application,low,0
2024-08-18 22:47:19,user_creation,system,high,0
2024-08-24 01:47:29,user_creation,application,high,0
2024-08-04 10:54:51,file_modification,system,low,0
2024-08-30 05:38:49,file_modification,application,medium,0
2024-08-29 07:27:06,user_creation,user,low,0
2024-08-28 03:13:34,user_creation,system,medium,0
2024-08-17 03:25:27,user_creation,user,high,0
2024-08-12 14:45:08,user_creation,system,low,0
2024-08-11 12:34:11,user_creation,system,low,0
2024-08-20 22:48:51,process_start,system,low,0
2024-08-20 22:09:28,process_start,user,medium,0
2024-08-04 09:01:42,process_start,application,low,0
2024-08-29 19:04:01,process_start,application,high,0
2024-08-22 21:42:08,user_creation,system,low,0
2024-08-30 00:10:11,user_creation,system,low,0
2024-08-25 20:25:43,file_modification,system,high,0
2024-08-23 07:09:12,file_modification,user,high,0
2024-08-02 09:48:30,file_modification,system,medium,0
2024-08-11 10:12:06,user_creation,user,low,0
2024-08-15 22:00:18,file_modification,system,medium,0
2024-08-05 07:30:58,file_modification,user,medium,0
2024-08-15 22:42:35,process_start,application,medium,0
2024-08-19 17:39:01,process_start,application,high,0
2024-08-20 16:54:49,user_creation,application,low,0
2024-08-19 14:24:49,process_start,user,high,0
2024-08-15 06:26:38,file_modification,application,low,0
2024-08-13 19:57:58,user_creation,application,high,0
2024-08-17 11:22:40,process_start,user,low,0
2024-08-01 16:43:00,file_modification,application,low,0
2024-08-04 04:07:50,process_start,user,low,0
2024-08-05 07:43:51,user_creation,system,medium,0
2024-08-23 16:11:43,process_start,application,low,0
2024-08-23 20:57:19,file_modification,system,high,0
2024-08-23 09:47:35,file_modification,user,high,0
2024-08-13 06:30:04,process_start,user,low,0
2024-08-09 20:12:10,process_start,application,low,0
2024-08-20 22:24:05,process_start,system,high,0
2024-08-21 11:19:34,process_start,system,medium,0
2024-08-14 03:39:01,file_modification,application,high,0
2024-08-10 04:27:12,process_start,system,medium,0
2024-08-01 14:49:13,user_creation,application,high,0
2024-08-23 07:31:11,file_modification,application,low,0
2024-08-29 01:58:04,file_modification,system,high,0
2024-08-09 09:01:12,file_modification,system,low,0
2024-08-23 20:45:36,process_start,user,medium,0
2024-08-02 00:25:05,user_creation,system,low,0
2024-08-17 04:56:32,process_start,application,low,0
2024-08-14 03:40:55,file_modification,application,low,0
2024-08-17 05:24:35,user_creation,application,low,0
2024-08-10 18:20:46,process_start,user,low,0
2024-08-17 13:13:20,process_start,application,low,0
2024-08-21 20:19:27,process_start,user,high,0
2024-08-24 21:14:45,process_start,user,high,0
2024-08-06 09:56:36,file_modification,user,high,0
2024-08-02 17:17:51,file_modification,user,medium,0
2024-08-27 10:33:59,process_start,system,high,0
2024-08-07 05:04:04,user_creation,system,medium,0
2024-08-08 07:20:13,process_start,user,high,0
2024-08-26 05:50:20,user_creation,user,high,0
2024-08-29 15:51:43,process_start,user,medium,0
2024-08-13 00:45:55,user_creation,user,low,0
2024-08-01 13:44:26,user_creation,application,medium,0
2024-08-17 01:30:18,file_modification,system,high,0
2024-08-06 17:25:56,file_modification,system,high,0
2024-08-10 23:36:53,process_start,user,medium,0
2024-08-25 23:08:33,process_start,application,medium,0
2024-08-26 17:19:49,process_start,user,high,0
2024-08-01 19:44:15,user_creation,user,low,0
2024-08-10 13:03:24,process_start,system,medium,0
2024-08-16 21:49:37,user_creation,application,low,0
2024-08-15 14:37:19,user_creation,system,low,0
2024-08-11 10:44:37,process_start,system,medium,0
2024-08-04 20:43:18,file_modification,user,low,0
2024-08-15 19:48:35,process_start,system,high,0
2024-08-24 22:28:53,process_start,user,high,0
2024-08-24 08:44:16,process_start,user,medium,0
2024-08-01 03:38:41,file_modification,system,high,0
2024-08-13 10:55:11,file_modification,application,medium,0
2024-08-16 01:21:03,process_start,user,medium,0
2024-08-16 17:00:51,user_creation,application,low,0
2024-08-11 15:16:09,process_start,application,high,0
2024-08-29 08:16:57,process_start,application,low,0
2024-08-28 03:55:57,process_start,system,medium,0
2024-08-20 02:37:41,file_modification,system,high,0
2024-08-11 22:49:24,user_creation,system,medium,0
2024-08-13 19:26:16,user_creation,user,high,0
2024-08-27 02:46:30,file_modification,user,medium,0
2024-08-14 20:41:06,user_creation,system,high,0
2024-08-30 09:43:35,user_creation,system,high,0
2024-08-13 17:18:24,file_modification,system,high,1
2024-08-16 03:04:51,user_creation,application,high,0
2024-08-22 12:49:56,file_modification,application,medium,0
2024-08-27 04:10:31,file_modification,user,high,1
2024-08-21 01:05:36,user_creation,system,medium,0
2024-08-21 20:33:12,user_creation,system,low,0
2024-08-17 06:00:51,file_modification,user,high,0
2024-08-27 21:32:12,user_creation,user,high,0
2024-08-21 00:25:13,process_start,application,high,0
2024-08-07 03:36:14,file_modification,application,low,0
2024-08-12 16:21:17,user_creation,user,medium,0
2024-08-23 02:40:39,user_creation,system,medium,0
2024-08-15 15:14:33,user_creation,system,high,0
2024-08-25 13:05:16,process_start,system,low,0
2024-08-05 07:48:56,user_creation,application,low,0
2024-08-22 08:50:16,file_modification,application,high,0
2024-08-15 14:04:31,file_modification,user,medium,0
2024-08-01 00:08:44,user_creation,user,medium,0
2024-08-20 13:45:54,process_start,user,high,0
2024-08-14 11:20:53,file_modification,user,high,0
2024-08-06 22:04:51,user_creation,application,low,0
2024-08-09 09:00:07,user_creation,user,low,0
2024-08-11 12:55:43,file_modification,application,high,0
2024-08-28 23:57:56,process_start,user,high,0
2024-08-01 11:57:34,file_modification,application,medium,0
2024-08-11 22:08:19,file_modification,system,high,0
2024-08-18 01:12:45,file_modification,user,medium,0
2024-08-29 15:22:28,user_creation,application,low,0
2024-08-13 02:58:04,process_start,application,low,1
2024-08-20 07:33:05,user_creation,system,high,0
2024-08-22 18:18:42,process_start,application,medium,0
2024-08-15 21:02:36,file_modification,system,high,0
2024-08-12 21:05:57,file_modification,user,medium,0
2024-08-22 07:12:00,file_modification,system,high,0
2024-08-14 17:04:41,file_modification,system,low,0
2024-08-04 23:44:29,process_start,application,medium,0
2024-08-10 02:28:12,process_start,system,high,0
2024-08-12 00:51:21,file_modification,system,low,0
2024-08-26 05:54:56,process_start,system,low,0
2024-08-25 07:25:30,process_start,system,low,0
2024-08-04 17:34:14,user_creation,user,low,0
2024-08-16 04:32:28,process_start,system,low,0
2024-08-27 20:16:33,process_start,user,medium,0
2024-08-15 06:22:40,user_creation,application,medium,0
2024-08-11 03:50:15,user_creation,user,low,0
2024-08-15 04:41:12,file_modification,user,high,0
2024-08-24 06:21:39,user_creation,user,medium,0
2024-08-15 20:35:12,file_modification,user,high,0
2024-08-02 11:10:02,process_start,application,medium,0
2024-08-04 22:27:24,process_start,application,high,0
2024-08-01 09:40:53,file_modification,system,medium,0
2024-08-04 21:16:47,file_modification,user,high,0
2024-08-17 02:46:50,process_start,user,medium,0
2024-08-09 12:38:29,file_modification,system,low,0
2024-08-28 14:37:25,process_start,application,high,0
2024-08-23 12:00:26,file_modification,system,low,0
2024-08-28 15:09:58,user_creation,system,medium,0
2024-08-18 18:32:16,file_modification,application,high,0
2024-08-27 14:10:44,process_start,application,low,0
2024-08-05 05:09:28,file_modification,system,high,0
2024-08-28 10:10:56,process_start,user,low,0
2024-08-21 16:45:52,process_start,system,low,0
2024-08-28 19:54:39,process_start,application,medium,0
2024-08-26 14:49:54,user_creation,user,low,0
2024-08-05 22:57:53,process_start,application,medium,0
2024-08-30 08:47:57,file_modification,user,high,0
2024-08-03 12:31:38,user_creation,system,medium,0
2024-08-04 19:26:19,user_creation,application,medium,0
2024-08-01 00:43:56,process_start,application,medium,0
2024-08-15 02:18:38,process_start,system,medium,0
2024-08-29 01:40:38,user_creation,application,low,0
2024-08-18 03:27:23,file_modification,application,high,0
2024-08-09 17:01:50,user_creation,system,high,0
2024-08-09 08:42:17,user_creation,user,low,0
2024-08-03 07:55:12,file_modification,application,high,0
2024-08-23 08:07:12,process_start,user,medium,0
2024-08-03 13:41:42,file_modification,system,low,0
2024-08-16 04:53:44,file_modification,system,high,0
2024-08-08 10:15:49,file_modification,user,low,0
2024-08-02 19:32:07,file_modification,system,low,0
2024-08-03 03:37:02,file_modification,system,medium,0
2024-08-28 23:49:49,user_creation,system,high,0
2024-08-28 00:20:48,user_creation,application,medium,0
2024-08-08 17:28:00,process_start,system,low,0
2024-08-23 03:25:29,process_start,system,high,0
2024-08-26 04:50:02,file_modification,user,low,0
2024-08-01 02:31:17,file_modification,application,high,0
2024-08-24 08:05:36,file_modification,application,high,0
2024-08-11 10:17:59,process_start,user,medium,0
2024-08-29 14:40:23,file_modification,system,medium,0
2024-08-26 17:41:17,user_creation,system,medium,0
2024-08-25 11:05:20,process_start,application,high,0
2024-08-29 08:39:02,file_modification,application,medium,1
2024-08-16 06:18:03,file_modification,system,low,0
2024-08-08 14:37:06,user_creation,application,medium,0
2024-08-25 18:47:59,user_creation,user,low,0
2024-08-13 09:32:53,file_modification,system,medium,0
2024-08-11 19:37:40,file_modification,application,low,0
2024-08-27 03:12:36,file_modification,application,low,0
2024-08-25 11:33:41,process_start,application,high,0
2024-08-21 12:57:34,user_creation,user,high,0
2024-08-02 21:12:18,file_modification,user,low,0
2024-08-06 00:25:18,file_modification,application,medium,0
2024-08-08 19:03:04,user_creation,application,medium,0
2024-08-17 12:04:44,user_creation,application,high,0
2024-08-30 05:54:38,file_modification,application,low,1
2024-08-20 20:05:57,file_modification,system,high,0
2024-08-02 04:31:36,file_modification,application,low,0
2024-08-30 07:53:30,process_start,system,high,0
2024-08-29 23:11:33,user_creation,system,medium,0
2024-08-12 04:42:56,process_start,system,high,0
2024-08-11 06:10:52,process_start,user,medium,0
2024-08-23 14:23:56,user_creation,user,high,0
2024-08-05 23:05:31,user_creation,system,high,0
2024-08-16 20:03:12,process_start,application,medium,0
2024-08-13 07:07:34,process_start,application,medium,0
2024-08-24 12:12:29,process_start,system,low,0
2024-08-23 10:33:29,user_creation,user,high,0
2024-08-05 01:57:37,user_creation,application,low,0
2024-08-17 19:21:24,user_creation,application,medium,0
2024-08-21 15:59:42,file_modification,system,medium,0
2024-08-22 22:59:19,process_start,user,low,0
2024-08-26 07:53:12,user_creation,system,high,0
2024-08-25 23:17:10,process_start,user,medium,0
2024-08-16 06:25:28,process_start,application,low,0
2024-08-03 16:08:02,file_modification,system,low,0
2024-08-07 05:31:54,file_modification,system,medium,0
2024-08-20 09:02:40,file_modification,system,high,0
2024-08-26 21:34:05,process_start,user,high,0
2024-08-01 12:21:33,file_modification,application,low,0
2024-08-10 05:13:56,file_modification,user,high,0
2024-08-15 20:15:16,process_start,application,medium,0
2024-08-27 07:19:22,file_modification,application,high,0
2024-08-04 23:42:02,process_start,system,high,0
2024-08-27 15:33:57,user_creation,application,high,0
2024-08-19 11:12:33,user_creation,user,high,0
2024-08-08 11:30:24,file_modification,system,high,0
2024-08-04 03:25:37,process_start,application,medium,0
2024-08-07 13:51:52,file_modification,user,low,0
2024-08-19 03:37:49,file_modification,system,low,0
2024-08-17 16:54:56,file_modification,application,low,0
2024-08-03 00:02:11,user_creation,user,high,0
2024-08-11 10:54:19,process_start,application,medium,0
2024-08-12 04:42:23,file_modification,application,low,0
2024-08-20 09:46:10,user_creation,user,medium,0
2024-08-03 15:41:15,user_creation,application,low,0
2024-08-19 16:31:34,user_creation,application,high,1
2024-08-22 23:11:11,file_modification,application,medium,0
2024-08-06 23:45:20,user_creation,application,low,0
2024-08-16 10:32:27,file_modification,user,medium,0
2024-08-09 10:35:05,file_modification,user,low,0
2024-08-02 18:50:14,user_creation,user,high,0
2024-08-02 14:39:14,file_modification,user,low,0
2024-08-19 23:55:08,process_start,user,high,0
2024-08-19 13:53:39,user_creation,user,high,0
2024-08-06 17:56:50,file_modification,user,medium,0
2024-08-11 18:25:08,process_start,system,low,0
2024-08-28 13:49:29,user_creation,application,low,0
2024-08-26 03:42:33,process_start,application,high,0
2024-08-19 23:02:30,file_modification,system,low,0
2024-08-24 00:42:42,file_modification,system,low,0
2024-08-17 13:11:34,user_creation,user,high,0
2024-08-14 14:38:47,process_start,system,low,0
2024-08-02 07:25:34,process_start,application,high,0
2024-08-06 01:46:34,process_start,user,high,0
2024-08-02 08:23:50,file_modification,application,medium,0
2024-08-30 10:09:34,file_modification,user,high,0
2024-08-20 03:27:54,user_creation,application,low,0
2024-08-06 00:50:44,user_creation,user,high,0
2024-08-13 14:36:00,user_creation,system,medium,0
2024-08-04 23:07:32,file_modification,user,medium,0
2024-08-28 12:36:56,process_start,system,medium,0
2024-08-07 17:05:06,process_start,system,low,0
2024-08-01 14:15:39,user_creation,application,high,0
2024-08-17 03:44:20,user_creation,application,high,0
2024-08-21 23:55:21,user_creation,application,low,0
2024-08-17 01:38:32,file_modification,system,medium,0
2024-08-07 03:04:36,file_modification,application,low,0
2024-08-16 09:46:35,file_modification,user,low,1
2024-08-05 00:00:27,user_creation,application,low,0
2024-08-17 23:34:09,process_start,application,low,0
2024-08-19 14:14:38,process_start,application,low,0
2024-08-21 03:14:25,file_modification,system,medium,0
2024-08-13 01:29:24,user_creation,system,medium,0
2024-08-25 21:26:19,process_start,user,medium,0
2024-08-13 01:36:33,user_creation,user,low,0
2024-08-03 10:30:51,user_creation,application,medium,0
2024-08-19 03:28:44,file_modification,application,low,0
2024-08-07 17:13:45,user_creation,system,low,0
2024-08-08 04:57:36,file_modification,user,medium,0
2024-08-15 00:48:23,user_creation,application,low,0
2024-08-17 23:46:28,file_modification,user,high,0
2024-08-23 09:35:31,process_start,user,low,0
2024-08-06 01:16:20,file_modification,application,medium,0
2024-08-04 11:40:51,user_creation,application,high,0
2024-08-27 09:54:03,process_start,system,high,0
2024-08-06 17:27:24,file_modification,user,low,0
2024-08-12 06:35:08,user_creation,user,high,0
2024-08-06 18:41:52,user_creation,application,high,0
2024-08-08 16:06:40,process_start,application,high,0
2024-08-24 10:08:56,file_modification,system,medium,0
2024-08-06 17:41:49,process_start,application,high,0
2024-08-08 01:23:19,process_start,system,low,0
2024-08-02 15:58:31,file_modification,application,high,0
2024-08-10 06:09:39,process_start,application,high,0
2024-08-01 02:28:29,process_start,application,high,0
2024-08-06 04:13:06,user_creation,user,low,0
2024-08-17 01:17:21,user_creation,system,low,0
2024-08-17 15:34:46,file_modification,application,low,0
2024-08-18 19:24:36,user_creation,application,medium,0
2024-08-21 21:31:19,process_start,user,low,0
2024-08-23 10:46:19,process_start,application,medium,0
2024-08-16 21:56:01,user_creation,user,medium,0
2024-08-21 08:27:52,process_start,user,high,1
2024-08-11 06:33:33,user_creation,application,high,0
2024-08-06 02:52:41,process_start,system,high,0
2024-08-09 12:21:52,file_modification,application,medium,0
2024-08-30 09:43:54,file_modification,application,medium,0
2024-08-30 05:49:03,process_start,system,medium,0
2024-08-25 22:12:21,user_creation,system,low,0
2024-08-22 00:52:25,process_start,system,low,0
2024-08-10 22:18:08,file_modification,system,low,0
2024-08-06 11:40:47,user_creation,system,medium,0
2024-08-25 05:53:43,process_start,system,medium,0
2024-08-09 19:39:15,user_creation,system,high,0
2024-08-08 04:31:15,user_creation,user,low,0
2024-08-06 05:48:59,user_creation,user,low,0
2024-08-25 10:12:04,user_creation,user,high,0
2024-08-26 13:24:51,process_start,user,high,0
2024-08-05 20:06:30,user_creation,user,medium,0
2024-08-08 11:55:16,process_start,user,medium,0
2024-08-12 07:28:47,user_creation,system,low,0
2024-08-14 08:30:13,process_start,user,high,0
2024-08-05 12:06:51,file_modification,system,low,0
2024-08-22 12:54:30,process_start,application,low,0
2024-08-18 04:51:48,user_creation,user,medium,0
2024-08-09 10:43:12,process_start,application,high,0
2024-08-21 12:46:27,user_creation,application,medium,0
2024-08-27 00:12:22,process_start,user,high,0
2024-08-11 02:08:03,process_start,user,low,0
2024-08-30 23:29:04,process_start,user,high,0
2024-08-01 21:36:22,user_creation,user,low,0
2024-08-27 14:19:08,user_creation,application,low,0
2024-08-12 12:21:33,process_start,system,medium,0
2024-08-26 00:27:04,file_modification,user,low,0
2024-08-24 06:56:10,file_modification,application,low,0
2024-08-12 09:16:25,user_creation,application,medium,0
2024-08-21 05:57:07,file_modification,user,medium,0
2024-08-04 22:15:29,user_creation,application,high,0
2024-08-25 14:54:22,file_modification,system,low,1
2024-08-10 14:37:54,user_creation,user,low,0
2024-08-12 07:29:23,process_start,system,low,0
2024-08-14 23:11:36,user_creation,application,medium,0
2024-08-11 06:39:42,file_modification,system,low,0
2024-08-16 18:47:52,process_start,user,medium,0
2024-08-23 15:19:25,file_modification,system,low,0
2024-08-26 05:39:52,process_start,user,high,0
2024-08-19 10:07:39,process_start,application,low,0
2024-08-14 23:17:02,process_start,user,medium,0
2024-08-09 07:50:22,file_modification,user,medium,0
2024-08-23 22:51:12,user_creation,user,low,0
2024-08-29 10:07:33,user_creation,application,medium,0
2024-08-05 23:55:45,user_creation,user,high,0
2024-08-15 14:59:24,process_start,system,high,0
2024-08-05 14:22:22,user_creation,application,low,0
2024-08-18 09:16:27,file_modification,system,low,0
2024-08-18 09:54:54,file_modification,application,low,0
2024-08-18 06:39:51,user_creation,application,medium,0
2024-08-10 18:47:42,file_modification,application,low,0
2024-08-02 04:31:45,file_modification,application,high,0
2024-08-16 19:26:08,process_start,user,medium,0
2024-08-11 13:50:52,user_creation,application,medium,0
2024-08-08 17:27:49,file_modification,application,low,0
2024-08-20 18:22:41,process_start,user,low,0
2024-08-18 20:39:48,user_creation,system,high,0
2024-08-08 19:32:00,file_modification,user,low,0
2024-08-08 09:39:27,user_creation,user,low,0
2024-08-21 11:19:37,process_start,system,medium,0
2024-08-27 04:28:21,file_modification,system,high,0
2024-08-13 04:54:04,file_modification,user,medium,0
2024-08-21 15:09:18,user_creation,system,low,0
2024-08-23 17:30:44,process_start,system,low,0
2024-08-15 07:20:30,user_creation,application,high,0
2024-08-05 09:52:02,file_modification,system,low,0
2024-08-06 00:09:25,process_start,system,medium,1
2024-08-18 08:36:35,process_start,application,low,0
2024-08-20 07:33:30,user_creation,system,medium,0
2024-08-27 21:29:39,file_modification,application,high,0
2024-08-28 16:25:08,process_start,user,medium,0
2024-08-15 09:36:58,process_start,system,low,0
2024-08-26 05:42:53,file_modification,system,medium,0
2024-08-26 10:47:20,user_creation,system,medium,0
2024-08-28 05:06:11,file_modification,system,low,0
2024-08-26 13:54:18,process_start,application,low,0
2024-08-17 04:47:36,process_start,system,high,0
2024-08-08 18:57:04,user_creation,system,high,0
2024-08-16 15:09:57,user_creation,user,low,0
2024-08-05 23:54:46,user_creation,application,low,0
2024-08-07 06:15:39,user_creation,user,medium,0
2024-08-17 21:29:45,process_start,system,low,0
2024-08-12 11:08:45,file_modification,user,low,0
2024-08-07 07:50:41,user_creation,application,high,0
2024-08-22 06:47:20,process_start,user,low,0
2024-08-21 23:00:15,user_creation,system,low,1
2024-08-16 19:36:53,user_creation,application,low,0
2024-08-12 13:28:37,process_start,system,medium,0
2024-08-27 07:08:11,user_creation,application,medium,0
2024-08-06 04:23:28,user_creation,system,high,0
2024-08-06 07:24:23,process_start,application,low,0
2024-08-08 18:45:48,user_creation,system,high,0
2024-08-18 16:02:41,user_creation,system,low,0
2024-08-13 12:07:39,user_creation,user,high,0
2024-08-01 06:34:00,process_start,application,low,0
2024-08-09 21:01:58,user_creation,application,medium,0
2024-08-24 14:55:11,process_start,application,medium,0
2024-08-14 15:05:53,user_creation,user,low,0
2024-08-25 13:25:36,user_creation,user,high,0
2024-08-24 08:24:16,file_modification,application,medium,0
2024-08-24 16:39:15,user_creation,system,low,0
2024-08-14 13:22:10,process_start,system,medium,0
2024-08-22 12:48:20,file_modification,application,high,0
2024-08-03 09:35:03,file_modification,system,low,0
2024-08-26 14:34:53,user_creation,system,low,0
2024-08-12 01:43:07,file_modification,application,low,0
2024-08-10 16:29:33,user_creation,application,medium,0
2024-08-24 11:33:18,process_start,user,medium,0
2024-08-06 00:38:35,user_creation,user,medium,0
2024-08-24 01:34:52,user_creation,system,low,0
2024-08-07 00:38:51,user_creation,user,high,0
2024-08-14 16:51:51,user_creation,application,low,0
2024-08-11 02:42:13,process_start,system,high,0
2024-08-19 19:04:56,user_creation,system,medium,0
2024-08-30 06:05:56,process_start,user,low,0
2024-08-11 14:02:47,file_modification,user,low,0
2024-08-09 12:15:31,file_modification,application,low,0
2024-08-16 06:35:28,file_modification,system,high,0
2024-08-06 01:31:17,user_creation,system,medium,0
2024-08-13 21:14:53,file_modification,system,low,0
2024-08-16 18:52:59,file_modification,system,low,0
2024-08-30 03:26:43,process_start,application,medium,0
2024-08-08 01:10:26,user_creation,application,high,0
2024-08-04 07:22:35,process_start,user,low,0
2024-08-30 19:44:33,file_modification,user,medium,0
2024-08-18 21:33:34,user_creation,user,medium,0
2024-08-02 11:41:53,process_start,user,medium,0
2024-08-23 18:14:13,process_start,user,medium,0
2024-08-03 17:09:55,process_start,system,low,0
2024-08-07 22:07:56,file_modification,system,medium,0
2024-08-27 21:21:58,file_modification,user,high,0
2024-08-30 09:57:07,process_start,application,medium,0
2024-08-24 12:05:54,file_modification,user,medium,0
2024-08-12 06:00:55,user_creation,application,low,0
2024-08-09 10:38:49,user_creation,system,high,0
2024-08-12 03:13:37,process_start,system,medium,0
2024-08-19 00:40:07,process_start,system,low,0
2024-08-14 10:32:40,process_start,user,medium,0
2024-08-18 13:57:59,file_modification,user,medium,0
2024-08-24 21:24:28,user_creation,user,low,0
2024-08-18 15:15:27,file_modification,user,medium,0
2024-08-08 01:02:58,user_creation,system,high,0
2024-08-14 12:49:52,user_creation,application,low,0
2024-08-22 04:20:40,process_start,application,medium,0
2024-08-03 03:21:38,file_modification,system,low,0
2024-08-24 11:01:46,file_modification,application,low,0
2024-08-03 21:05:16,process_start,system,medium,0
2024-08-03 06:10:53,file_modification,application,low,0
2024-08-23 06:01:51,file_modification,application,low,0
2024-08-26 12:22:56,process_start,application,medium,0
2024-08-23 07:31:38,process_start,system,high,0
2024-08-11 10:01:25,process_start,system,medium,0
2024-08-21 00:38:30,file_modification,system,medium,0
2024-08-16 08:00:27,process_start,system,low,0
2024-08-03 04:51:36,user_creation,application,medium,0
2024-08-19 08:18:58,file_modification,user,low,0
2024-08-20 01:09:03,file_modification,system,high,0
2024-08-16 23:04:21,file_modification,user,high,0
2024-08-09 22:11:42,user_creation,system,medium,0
2024-08-19 08:12:17,process_start,user,medium,0
2024-08-29 20:02:08,file_modification,application,high,0
2024-08-01 16:44:27,user_creation,application,high,0
2024-08-20 06:57:26,file_modification,system,medium,0
2024-08-03 12:08:35,user_creation,application,low,0
2024-08-24 21:21:46,process_start,application,high,0
2024-08-13 02:57:49,file_modification,user,low,0
2024-08-07 04:59:50,file_modification,user,low,0
2024-08-28 22:44:57,file_modification,system,high,0
2024-08-13 03:25:43,file_modification,system,medium,0
2024-08-26 15:43:01,process_start,application,low,0
2024-08-20 10:32:10,process_start,user,high,0
2024-08-23 09:12:07,user_creation,system,high,0
2024-08-05 14:10:12,user_creation,system,high,0
2024-08-03 04:03:52,user_creation,application,low,0
2024-08-04 07:20:52,process_start,user,low,0
2024-08-25 04:50:34,user_creation,system,low,0
2024-08-09 12:11:51,file_modification,application,high,0
2024-08-06 03:33:37,process_start,system,medium,0
2024-08-28 22:03:29,file_modification,user,low,0
2024-08-19 03:55:46,user_creation,application,low,0
