timestamp,source_ip,destination_ip,source_port,destination_port,protocol,bytes_transferred,anomaly_label
2024-08-12 06:11:06,184.244.219.12,132.18.190.44,63948,56658,ICMP,4080,0
2024-08-28 02:37:53,68.37.145.102,157.67.9.46,20261,12310,ICMP,2952,0
2024-08-28 00:35:07,38.248.23.148,42.117.224.153,61319,39996,ICMP,14061,0
2024-08-15 08:23:13,71.21.157.102,15.244.197.4,50062,22705,ICMP,14837,1
2024-08-06 22:36:15,166.145.142.188,49.39.104.84,57336,1753,ICMP,13006,0
2024-08-14 20:08:23,104.78.121.70,172.20.151.8,62332,18131,TCP,53,0
2024-08-16 10:20:46,18.140.83.40,96.217.133.174,33525,19250,UDP,11529,0
2024-08-05 01:24:16,223.7.92.192,74.150.168.181,38069,31193,TCP,12863,0
2024-08-18 23:11:54,235.147.179.100,18.224.180.107,33805,11945,UDP,2285,0
2024-08-15 02:14:07,32.26.111.54,112.146.189.246,16270,42217,TCP,2600,0
2024-08-05 16:35:16,23.164.60.161,202.174.179.111,59107,23025,TCP,3977,0
2024-08-01 09:52:07,202.103.126.190,91.110.246.106,16981,41283,TCP,6206,0
2024-08-10 23:37:14,65.151.54.118,8.12.5.164,50137,45463,ICMP,1262,0
2024-08-05 12:04:33,36.114.2.248,137.241.76.118,12649,58595,TCP,9791,0
2024-08-25 05:01:18,225.47.255.141,141.157.12.43,34014,9050,ICMP,14198,0
2024-08-08 19:24:10,60.252.107.181,245.253.115.37,11077,24930,TCP,64,0
2024-08-27 20:16:57,92.28.71.87,164.48.78.86,26665,54845,TCP,6714,0
2024-08-01 09:08:58,63.199.248.79,157.107.238.130,37820,8939,UDP,2989,0
2024-08-02 11:52:58,122.159.77.52,26.242.77.213,15625,32137,ICMP,11207,0
2024-08-16 01:42:28,191.176.9.127,219.204.207.23,55736,4152,TCP,12343,0
2024-08-11 23:26:30,175.77.113.31,201.223.188.52,51753,48839,ICMP,6413,0
2024-08-12 21:04:18,210.223.81.131,248.117.3.151,43141,36526,UDP,2094,0
2024-08-21 20:21:51,37.184.16.182,218.178.95.179,32156,43095,TCP,11459,0
2024-08-20 13:02:53,176.130.122.17,34.201.73.190,4597,9476,ICMP,2826,0
2024-08-04 18:04:35,126.40.152.206,41.94.219.211,23455,57906,UDP,1116,0
2024-08-01 05:51:14,14.195.220.159,79.88.141.139,22680,40337,UDP,14647,0
2024-08-30 11:07:30,104.254.250.74,198.111.227.170,36548,12527,ICMP,13125,0
2024-08-02 15:34:18,252.255.27.106,124.199.22.114,51282,34832,UDP,8156,0
2024-08-29 06:38:56,88.160.196.219,87.155.138.116,24353,59545,TCP,5066,0
2024-08-13 20:57:30,52.5.111.231,101.100.204.227,34074,13009,TCP,2410,0
2024-08-26 13:15:03,54.194.223.60,178.102.169.204,18734,38053,UDP,8531,0
2024-08-13 23:53:27,196.141.204.124,55.95.163.150,14911,53549,ICMP,3949,0
2024-08-20 22:49:40,215.172.13.240,60.181.113.173,29700,7182,ICMP,7114,0
2024-08-01 16:29:56,176.129.129.53,195.88.144.78,12575,61927,TCP,5375,0
2024-08-19 19:50:13,18.190.115.71,134.240.34.189,14736,14017,UDP,13040,0
2024-08-06 07:51:13,254.49.60.72,105.230.247.142,59946,45599,ICMP,8833,0
2024-08-01 20:45:48,110.97.211.25,198.176.104.14,30954,24043,ICMP,4137,0
2024-08-10 18:34:36,45.146.231.12,20.99.57.107,6546,41161,TCP,14766,0
2024-08-12 05:30:38,244.238.71.2,17.29.102.31,15846,9149,UDP,10275,0
2024-08-11 17:59:10,246.180.52.54,59.87.78.180,24086,1409,TCP,10185,0
2024-08-04 11:18:54,197.208.218.94,82.93.165.192,25185,17058,UDP,6043,0
2024-08-07 22:33:42,46.253.242.159,93.30.144.177,1126,33009,ICMP,8990,0
2024-08-23 02:24:26,210.113.148.8,51.99.1.43,26652,28600,TCP,7606,0
2024-08-09 02:13:02,204.238.104.191,138.243.154.58,24163,49331,UDP,11782,0
2024-08-14 21:34:22,82.228.56.23,151.125.139.191,54961,62248,UDP,460,0
2024-08-08 18:19:30,96.237.136.9,189.125.249.196,39881,54979,UDP,1969,0
2024-08-03 13:11:33,190.206.161.195,158.131.98.114,33997,34801,UDP,3977,0
2024-08-19 06:16:22,107.159.1.161,146.33.160.152,29256,35389,UDP,11675,0
2024-08-14 23:34:33,59.37.211.213,57.12.210.144,17559,24879,TCP,5919,0
2024-08-05 05:04:30,253.243.238.50,214.131.101.235,14831,25430,ICMP,7341,0
2024-08-05 16:03:52,166.49.34.239,237.112.156.253,36409,36456,ICMP,3288,0
2024-08-25 16:23:10,230.184.190.131,128.168.71.16,34216,25971,ICMP,11995,0
2024-08-23 02:15:58,165.66.253.240,198.23.35.139,43363,27916,UDP,943,0
2024-08-09 22:25:39,118.225.43.115,150.2.146.113,20419,27317,ICMP,7236,0
2024-08-30 11:32:47,13.174.145.0,220.115.169.250,37499,51500,TCP,12893,0
2024-08-19 20:14:33,194.20.178.15,12.101.194.53,55765,13152,UDP,13198,0
2024-08-19 20:48:27,102.206.171.252,63.75.64.93,49005,25282,TCP,7555,0
2024-08-06 07:00:34,49.145.30.186,97.214.120.153,9721,25379,UDP,2433,0
2024-08-16 19:02:47,25.13.133.160,143.138.83.112,28002,29023,ICMP,4464,0
2024-08-19 04:21:52,138.50.227.111,125.91.150.197,27247,7704,ICMP,3293,0
2024-08-06 01:22:23,36.237.213.71,11.166.174.253,29502,15133,TCP,1868,0
2024-08-06 18:33:50,121.143.178.217,222.64.168.158,33701,38085,TCP,3166,0
2024-08-02 17:31:12,81.235.197.176,247.254.162.185,25877,35286,TCP,3688,0
2024-08-13 09:30:37,177.149.127.167,132.132.202.68,26802,64314,ICMP,13428,0
2024-08-11 05:41:06,118.127.192.36,182.202.156.113,52150,29869,TCP,13113,0
2024-08-28 08:59:25,201.19.140.51,198.38.77.176,48316,7208,ICMP,6427,0
2024-08-30 10:20:54,73.158.229.131,57.48.203.225,16170,57404,ICMP,252,0
2024-08-29 00:01:10,4.115.5.107,182.240.119.208,48957,10430,UDP,4296,0
2024-08-03 08:03:39,187.139.119.23,205.152.59.16,18342,46880,TCP,10291,0
2024-08-23 20:31:28,134.59.218.118,196.81.81.249,55515,6952,UDP,534,0
2024-08-13 16:33:51,17.133.68.84,9.155.200.244,3707,6176,TCP,13311,0
2024-08-01 16:20:28,248.106.20.67,39.66.99.4,4545,31744,UDP,4094,0
2024-08-30 16:20:31,133.165.251.89,157.250.45.15,13997,38532,TCP,6516,0
2024-08-15 10:01:20,98.127.148.240,23.29.161.213,15636,8119,TCP,1697,0
2024-08-10 02:35:01,7.189.144.149,251.250.206.248,6055,36036,TCP,2112,1
2024-08-18 18:29:09,175.61.223.27,236.109.115.27,56512,30009,TCP,8254,1
2024-08-10 22:01:34,13.138.93.54,12.196.14.112,5284,46849,UDP,2629,0
2024-08-08 14:18:10,204.201.200.55,187.159.67.52,30906,57910,ICMP,168,0
2024-08-22 09:41:54,78.245.98.64,31.1.165.7,10310,17213,UDP,6014,0
2024-08-08 14:06:31,70.96.84.140,221.201.158.201,17176,9329,ICMP,12504,0
2024-08-14 03:15:02,234.157.83.84,64.255.162.153,43321,42507,TCP,5366,0
2024-08-24 04:36:02,126.46.101.9,197.178.135.23,30571,25237,TCP,10697,0
2024-08-13 13:39:11,97.19.134.41,104.34.32.10,6286,3224,ICMP,9088,0
2024-08-21 20:10:55,182.122.208.250,195.168.51.154,7924,63413,TCP,9625,0
2024-08-30 16:53:22,167.61.1.100,164.236.203.82,7502,3536,TCP,4630,0
2024-08-24 23:04:31,211.204.50.65,234.180.242.128,57783,43246,ICMP,2347,0
2024-08-06 01:34:37,96.100.144.163,245.210.58.177,15789,1671,ICMP,9124,0
2024-08-30 23:12:35,98.185.161.11,53.142.113.226,62701,27468,UDP,12423,0
2024-08-05 13:10:23,228.62.89.76,206.107.116.53,22059,24950,TCP,13097,0
2024-08-17 01:44:33,204.63.183.54,45.110.52.53,8415,51957,UDP,7385,0
2024-08-26 03:12:57,10.41.13.124,165.6.180.127,27171,49059,UDP,14804,0
2024-08-14 22:21:26,23.101.132.40,136.178.4.113,40932,13780,TCP,9077,0
2024-08-02 17:59:02,212.94.219.39,11.236.18.72,1043,54935,ICMP,13711,0
2024-08-24 22:36:00,56.203.75.238,123.43.24.248,52285,21063,TCP,5112,1
2024-08-11 05:29:41,91.53.219.193,192.253.75.175,62330,15738,UDP,11997,0
2024-08-26 11:59:05,50.184.175.37,83.237.214.148,14496,65344,TCP,13631,0
2024-08-01 05:04:40,176.80.203.18,5.107.58.48,9702,17957,UDP,8696,0
2024-08-04 06:47:38,2.230.71.79,10.7.104.91,1544,56130,ICMP,13965,0
2024-08-10 01:48:55,210.42.212.48,25.226.1.83,44452,26292,UDP,9028,0
2024-08-12 03:03:05,26.251.190.173,99.41.94.46,23519,37490,ICMP,11488,0
2024-08-07 09:14:16,25.93.245.85,178.228.109.47,22491,12864,ICMP,2427,0
2024-08-04 04:34:28,49.239.252.68,156.108.74.16,19476,47757,TCP,1823,0
2024-08-03 21:42:08,51.226.234.113,1.52.172.202,12219,53252,ICMP,13918,0
2024-08-03 11:45:26,223.235.199.81,162.54.21.161,49276,50861,ICMP,12585,0
2024-08-23 19:04:13,83.4.9.74,94.96.88.211,26645,27331,UDP,7429,0
2024-08-06 11:43:23,110.51.15.227,186.226.211.63,24113,49971,ICMP,11525,0
2024-08-23 02:36:57,214.22.74.55,218.202.140.228,12250,7521,TCP,6882,0
2024-08-20 14:17:18,152.140.134.99,120.50.150.232,53017,3804,UDP,1618,0
2024-08-19 00:37:26,93.85.228.28,12.59.134.3,59394,48420,TCP,11856,0
2024-08-30 12:46:36,168.138.153.71,75.21.186.29,39916,4544,UDP,11437,0
2024-08-06 06:39:44,163.7.218.133,198.186.93.76,57681,33495,ICMP,1806,0
2024-08-12 04:52:41,121.64.1.232,164.162.162.168,20705,8258,TCP,2154,0
2024-08-21 07:39:23,239.206.153.146,75.220.60.85,12406,23152,ICMP,292,0
2024-08-03 11:52:14,83.170.194.164,28.48.184.135,50035,34025,ICMP,4736,0
2024-08-20 14:03:11,132.12.233.181,175.195.138.34,62219,40283,ICMP,9606,0
2024-08-02 13:06:36,169.194.217.236,159.245.192.19,24706,36870,UDP,1711,0
2024-08-27 00:58:22,199.89.195.250,117.148.251.244,33708,27988,TCP,5091,0
2024-08-29 16:18:23,196.146.65.83,226.17.29.109,43139,40315,UDP,10540,0
2024-08-17 00:18:32,87.109.246.220,108.28.112.13,61362,42832,UDP,354,0
2024-08-11 19:12:18,159.29.32.202,43.218.225.92,57248,60384,ICMP,6968,0
2024-08-16 18:44:50,73.136.10.23,148.185.210.201,21220,51270,ICMP,6224,0
2024-08-07 06:28:57,197.84.16.38,62.202.94.174,27397,51791,ICMP,5689,0
2024-08-18 16:14:03,25.136.150.80,152.0.68.7,32610,34175,ICMP,8471,0
2024-08-09 23:15:38,139.37.145.1,77.96.146.150,41098,17804,TCP,11285,0
2024-08-18 10:23:11,112.52.78.4,248.246.210.238,8833,8868,UDP,2901,0
2024-08-03 08:58:49,240.166.56.158,45.243.132.201,2192,19296,TCP,12690,0
2024-08-21 15:30:55,69.24.165.202,89.91.70.158,26930,28908,TCP,1253,0
2024-08-08 03:02:15,174.66.63.68,198.111.109.249,16427,54510,UDP,9485,0
2024-08-27 17:27:00,99.63.111.22,55.217.109.140,61198,59210,TCP,1298,0
2024-08-03 21:15:46,49.161.109.133,223.162.172.33,14558,64412,TCP,2930,0
2024-08-16 23:47:20,22.229.8.210,58.161.12.83,7713,25353,UDP,4247,0
2024-08-01 15:04:55,106.23.221.23,49.161.216.235,35915,45493,TCP,6373,0
2024-08-09 03:04:29,118.149.125.177,38.53.47.166,12505,10344,ICMP,4713,0
2024-08-07 09:20:59,55.173.66.26,167.49.248.189,57522,23338,TCP,2897,0
2024-08-03 21:46:54,3.212.168.252,165.48.240.42,45949,64777,ICMP,3404,0
2024-08-08 06:12:44,210.245.143.106,65.212.187.92,8928,37191,UDP,2421,0
2024-08-11 05:07:35,60.71.203.13,92.249.45.55,20396,62631,TCP,5593,0
2024-08-28 11:49:04,36.120.84.18,194.135.213.204,26239,55337,ICMP,11227,0
2024-08-02 16:56:51,189.5.187.110,233.200.29.8,17722,44113,TCP,10636,0
2024-08-09 18:56:11,21.100.96.219,237.207.133.218,51758,60355,ICMP,3919,0
2024-08-07 08:55:04,170.183.119.104,193.179.245.155,18309,56921,UDP,13937,0
2024-08-06 16:12:42,163.68.238.232,130.22.162.111,53709,63022,ICMP,5769,0
2024-08-01 18:37:33,62.163.248.204,191.234.116.116,41151,65011,TCP,3344,0
2024-08-12 01:04:19,108.81.249.153,238.160.252.38,38247,58030,ICMP,10018,0
2024-08-17 08:02:05,138.33.191.67,49.36.183.198,12518,40224,ICMP,14577,0
2024-08-17 00:12:30,1.165.118.116,28.7.167.108,18384,52781,UDP,1879,0
2024-08-28 10:46:23,213.80.181.254,76.137.212.147,6951,58657,TCP,13548,0
2024-08-12 01:15:03,161.242.206.65,215.139.209.84,16904,25815,TCP,4833,0
2024-08-23 03:34:10,244.18.168.141,178.17.219.135,56016,5387,TCP,1562,0
2024-08-25 00:26:28,70.116.48.140,221.94.82.40,13840,27248,UDP,8922,0
2024-08-04 03:51:20,68.213.188.84,158.20.85.152,49323,37319,ICMP,204,0
2024-08-30 17:01:50,123.214.219.93,121.204.51.229,9592,11965,UDP,13657,0
2024-08-19 08:32:57,160.21.78.209,233.94.118.121,44343,26889,UDP,752,0
2024-08-23 16:43:24,198.195.5.73,166.67.16.109,47550,13429,UDP,1125,0
2024-08-30 12:59:39,117.45.74.38,51.140.246.55,33641,2875,UDP,9781,0
2024-08-04 19:09:44,185.21.102.243,227.52.125.84,41038,21392,TCP,10516,0
2024-08-16 17:48:37,27.34.85.38,240.251.124.68,14104,10866,ICMP,6025,0
2024-08-18 15:47:09,204.188.39.170,57.167.47.148,5366,8794,ICMP,9091,0
2024-08-21 11:16:03,244.249.242.220,133.216.154.145,45093,53764,TCP,11782,0
2024-08-02 21:52:20,208.122.33.197,45.216.233.81,62877,61935,TCP,9779,0
2024-08-23 07:16:41,106.66.0.199,57.182.61.248,59114,3859,TCP,7513,0
2024-08-10 22:30:29,102.65.128.53,149.100.246.158,49400,16061,UDP,14982,0
2024-08-10 17:40:52,228.207.137.140,33.121.96.185,43196,18569,TCP,10307,0
2024-08-09 01:04:25,64.17.65.114,48.67.61.140,15940,53502,TCP,8027,0
2024-08-17 14:14:58,185.239.152.142,244.83.183.20,62696,17220,TCP,11193,0
2024-08-25 00:40:16,114.156.22.69,120.232.175.91,16913,5646,ICMP,1409,0
2024-08-18 13:32:09,239.196.245.2,79.37.123.146,56818,40364,UDP,1435,1
2024-08-20 17:58:45,198.47.134.172,105.113.38.212,50581,36315,UDP,14429,0
2024-08-12 13:26:06,36.115.140.2,122.57.19.153,63026,17836,UDP,14002,0
2024-08-23 04:18:58,38.183.42.53,242.71.114.55,47133,36523,ICMP,8735,0
2024-08-08 12:56:47,8.227.212.115,236.109.238.163,2542,48269,TCP,11558,0
2024-08-06 20:44:33,21.181.168.217,199.153.177.248,15413,33365,ICMP,14261,0
2024-08-24 17:25:16,20.245.51.106,249.40.171.21,51428,1407,ICMP,2805,0
2024-08-13 01:58:04,132.73.127.29,105.43.209.205,25172,30301,UDP,10648,0
2024-08-26 16:28:55,28.68.185.165,173.231.133.247,49804,13839,UDP,10063,0
2024-08-28 14:08:02,120.3.182.55,107.91.48.168,1713,4331,TCP,14077,0
2024-08-12 01:28:51,23.239.141.132,175.120.112.251,51645,5266,TCP,4912,0
2024-08-19 18:10:15,253.181.126.216,242.213.47.49,40402,29037,ICMP,12649,0
2024-08-04 13:26:30,81.21.4.33,86.14.131.255,17584,28119,TCP,2688,0
2024-08-05 06:56:46,236.77.226.253,34.143.144.11,63909,58684,UDP,10037,1
2024-08-17 15:11:31,59.234.186.15,169.91.97.189,61347,34305,TCP,6978,0
2024-08-15 17:28:48,5.224.220.47,115.53.67.1,26363,39024,TCP,304,0
2024-08-08 16:07:14,98.225.2.223,239.44.213.232,64912,57255,ICMP,4420,0
2024-08-12 01:46:20,216.64.156.8,73.223.137.49,36986,55120,TCP,7064,0
2024-08-26 21:34:10,255.180.61.107,39.152.164.170,34884,7504,ICMP,2129,0
2024-08-19 20:59:12,195.59.225.213,147.48.95.31,41622,11250,ICMP,777,0
2024-08-03 00:12:17,208.144.236.31,128.165.236.228,24848,30089,ICMP,6445,0
2024-08-20 06:28:29,150.11.224.2,35.26.124.73,21692,13335,TCP,4611,0
2024-08-04 00:21:44,218.87.120.15,210.18.182.176,60680,21913,TCP,11674,0
2024-08-23 12:55:25,7.255.158.33,58.47.211.110,24622,49352,TCP,1517,0
2024-08-16 05:37:04,59.253.183.52,104.180.136.101,29311,47373,ICMP,716,1
2024-08-08 11:54:49,186.26.47.141,178.201.125.88,36382,29238,TCP,7475,0
2024-08-22 08:25:01,208.65.47.146,241.171.249.95,47952,38130,UDP,2392,0
2024-08-16 18:36:56,187.187.225.168,181.253.215.64,18916,7578,TCP,4193,0
2024-08-07 09:42:24,251.242.237.182,85.239.72.188,43707,12788,UDP,12092,0
2024-08-11 19:17:27,98.91.152.186,125.180.86.153,1110,21541,UDP,14779,0
2024-08-07 18:01:01,39.148.22.142,154.11.16.9,26520,52674,TCP,4098,0
2024-08-12 01:24:26,155.38.47.52,190.198.238.70,38252,40608,ICMP,7900,0
2024-08-02 20:18:07,101.184.154.209,20.76.130.251,53645,61050,ICMP,4854,0
2024-08-06 23:11:02,251.222.128.187,74.254.176.106,45208,38795,ICMP,5722,0
2024-08-11 01:03:50,213.35.229.6,237.233.148.30,3341,17182,TCP,12056,0
2024-08-17 02:21:55,48.80.147.104,52.254.34.88,34700,40812,ICMP,6454,0
2024-08-23 21:34:18,207.206.205.203,190.215.46.202,1369,61392,ICMP,8719,0
2024-08-14 17:54:22,7.111.177.107,255.175.31.21,9535,25597,TCP,4429,0
2024-08-23 10:41:15,144.251.33.248,174.221.152.108,51855,39636,UDP,5955,0
2024-08-04 14:36:36,243.134.104.156,119.48.120.208,41197,35014,ICMP,3091,0
2024-08-12 21:59:21,217.89.182.220,242.156.249.77,3208,19785,UDP,7241,0
2024-08-12 17:45:13,43.41.65.46,25.199.178.88,26140,23214,UDP,8937,0
2024-08-12 00:24:01,92.187.251.24,220.51.57.237,22191,44899,UDP,7734,0
2024-08-01 06:33:55,12.235.180.139,109.89.85.65,10514,60410,ICMP,7941,0
2024-08-19 01:37:55,46.100.107.251,125.86.119.131,44920,26972,TCP,11334,0
2024-08-14 22:37:41,182.147.148.20,16.145.252.231,29945,58468,ICMP,2764,0
2024-08-25 11:02:11,92.8.91.253,16.214.36.185,5248,2870,ICMP,6797,0
2024-08-03 08:45:51,249.58.207.237,199.212.142.80,10831,40764,UDP,944,0
2024-08-13 18:24:56,132.217.151.173,4.212.97.100,50610,20342,UDP,14481,0
2024-08-29 04:41:45,236.176.200.50,149.73.87.57,9154,48886,UDP,1722,1
2024-08-16 03:32:57,250.195.135.151,50.138.86.49,15146,22034,TCP,9821,0
2024-08-27 10:54:06,165.73.152.170,118.229.180.24,31255,32829,UDP,12948,1
2024-08-22 23:14:18,16.182.160.108,45.184.168.195,24852,5086,UDP,10062,0
2024-08-28 00:31:03,137.41.177.94,172.231.44.178,59564,58856,ICMP,2437,0
2024-08-05 16:34:04,163.198.12.24,163.138.218.209,31145,21630,TCP,9822,0
2024-08-24 01:03:23,147.230.115.201,22.105.254.225,58489,30757,UDP,1928,0
2024-08-02 10:46:35,184.8.156.253,173.118.165.68,37385,10524,ICMP,11318,0
2024-08-19 10:42:14,26.61.240.97,74.46.155.222,28910,50012,TCP,276,1
2024-08-23 21:17:57,167.127.48.226,162.191.222.130,46799,15461,TCP,14843,0
2024-08-03 21:31:33,78.29.227.1,205.109.134.150,46141,43882,UDP,11254,0
2024-08-04 11:23:20,33.187.89.142,44.226.152.127,50259,7039,UDP,5471,0
2024-08-30 07:34:21,218.189.55.108,132.182.126.139,11213,27897,UDP,13271,0
2024-08-25 06:29:09,230.107.152.66,212.215.213.1,30927,18956,TCP,5018,0
2024-08-09 10:28:10,161.111.146.83,83.35.217.249,53822,15889,TCP,6180,0
2024-08-12 21:57:40,42.160.130.207,81.46.153.248,43854,28692,UDP,3868,0
2024-08-22 04:57:02,187.148.95.80,248.153.241.110,24385,61983,UDP,565,0
2024-08-22 20:44:23,88.115.160.31,232.98.74.115,24126,57605,TCP,14290,0
2024-08-20 19:59:18,37.77.147.111,198.252.108.26,63878,7789,TCP,14071,0
2024-08-09 09:15:34,193.36.225.92,144.134.10.8,35912,26583,TCP,4265,1
2024-08-01 03:57:05,160.98.185.45,169.169.75.209,4253,9471,ICMP,13542,0
2024-08-28 18:44:51,157.35.132.61,101.204.38.52,22295,6335,ICMP,1613,0
2024-08-15 22:44:13,136.211.70.75,9.210.25.36,21978,6347,ICMP,8216,1
2024-08-28 16:54:57,77.29.188.215,198.155.188.245,25926,12851,ICMP,9157,0
2024-08-14 05:48:06,12.73.121.184,241.240.0.82,7712,4053,ICMP,6585,0
2024-08-10 21:51:51,212.199.189.39,218.187.42.225,57752,59755,UDP,277,0
2024-08-16 04:32:49,125.78.119.233,5.209.228.137,13080,13971,UDP,13328,0
2024-08-29 09:20:12,14.168.92.179,25.163.208.125,49728,52486,ICMP,14939,0
2024-08-24 09:50:39,163.210.172.122,251.114.176.107,4166,60934,ICMP,4921,0
2024-08-24 15:04:09,2.55.254.15,163.144.27.107,56836,28458,ICMP,6970,0
2024-08-04 21:09:32,65.222.33.27,125.194.153.61,1341,29467,ICMP,11860,0
2024-08-03 11:43:45,70.67.253.66,23.101.74.98,46907,10850,UDP,11939,0
2024-08-06 12:00:23,133.75.205.142,30.38.41.117,5692,34188,ICMP,10602,0
2024-08-25 01:58:35,142.252.33.137,217.177.45.121,36345,62438,TCP,11342,0
2024-08-07 23:14:52,62.216.93.124,91.232.200.70,40547,1540,TCP,11923,0
2024-08-27 06:32:29,235.154.250.191,76.11.178.88,32861,58549,UDP,4185,0
2024-08-10 22:16:35,35.87.9.224,184.204.167.232,12371,59452,ICMP,8611,0
2024-08-29 11:37:31,133.20.6.15,64.200.103.39,5873,16001,UDP,9150,0
2024-08-28 01:19:03,148.39.148.254,216.244.43.1,18313,59428,UDP,10437,0
2024-08-22 22:02:30,19.14.112.250,108.171.160.123,46410,17051,ICMP,7538,0
2024-08-04 14:32:08,231.107.118.176,56.25.160.175,54086,38918,UDP,6843,0
2024-08-09 16:30:16,93.180.248.32,12.226.196.162,25102,50058,TCP,13766,0
2024-08-18 01:04:14,72.106.152.119,156.161.77.127,36025,21777,ICMP,14872,0
2024-08-03 01:05:48,144.22.5.93,161.205.58.9,56726,50049,ICMP,13604,0
2024-08-29 22:50:48,159.192.71.203,105.68.45.25,39497,32158,UDP,4525,0
2024-08-08 06:41:43,208.93.41.59,49.239.110.46,45144,30970,ICMP,13616,0
2024-08-28 13:11:57,140.11.0.24,88.229.219.210,18820,45106,TCP,11648,0
2024-08-07 07:41:30,193.121.40.59,100.120.1.58,21974,4658,UDP,330,0
2024-08-30 20:05:35,193.120.41.46,208.140.40.230,16587,17713,ICMP,11650,0
2024-08-10 22:07:23,27.255.189.45,94.152.201.148,41342,33596,ICMP,5220,0
2024-08-11 16:07:30,216.64.254.88,86.100.73.210,14759,26934,TCP,12043,0
2024-08-07 03:31:34,225.79.198.30,71.251.123.189,22628,20991,UDP,2060,0
2024-08-07 11:27:12,202.43.27.235,184.22.241.230,58369,20242,UDP,14932,0
2024-08-16 07:13:28,114.161.2.206,193.106.241.127,53811,3648,ICMP,14492,0
2024-08-27 12:11:15,136.157.121.67,241.153.81.164,39504,6130,UDP,12136,0
2024-08-30 06:15:29,70.132.143.200,194.114.231.68,10907,59078,ICMP,5136,0
2024-08-06 22:33:32,78.25.115.252,14.67.247.146,55510,38814,ICMP,10068,0
2024-08-28 19:18:43,204.96.72.47,238.195.19.109,54371,28976,ICMP,7996,0
2024-08-23 05:59:06,186.84.238.23,145.220.148.58,54891,59365,TCP,12920,0
2024-08-02 09:01:21,208.135.164.253,162.76.46.55,47069,43681,UDP,7980,0
2024-08-04 00:22:46,0.102.222.10,253.124.68.121,27921,41385,TCP,10200,0
2024-08-05 12:27:23,221.63.233.102,36.220.232.153,62647,16565,ICMP,8992,0
2024-08-17 06:55:51,101.208.12.87,80.169.171.170,61436,46469,TCP,5125,0
2024-08-17 00:32:47,103.2.185.36,77.72.163.192,24680,50155,TCP,9183,0
2024-08-16 06:05:37,183.120.23.244,108.239.107.252,37668,14584,TCP,12322,1
2024-08-25 10:58:38,1.252.64.91,203.100.101.198,52333,52891,ICMP,4514,0
2024-08-08 21:18:43,134.125.24.14,194.68.97.36,44671,58755,UDP,4406,1
2024-08-07 16:32:04,248.42.48.10,92.235.255.212,14244,64207,UDP,5172,0
2024-08-09 07:42:42,151.190.211.217,128.42.210.33,27125,32195,UDP,1991,0
2024-08-06 07:06:37,53.97.123.196,239.10.53.66,60303,9396,ICMP,1157,0
2024-08-20 20:39:37,55.109.148.246,174.74.255.23,63178,24132,TCP,14144,0
2024-08-16 07:15:42,195.198.193.123,95.234.243.67,51277,56816,ICMP,1881,0
2024-08-22 20:58:40,223.146.102.30,154.96.160.41,52297,2250,TCP,8557,0
2024-08-02 23:33:00,123.140.112.255,107.4.109.98,3700,48156,UDP,14793,0
2024-08-11 07:49:18,163.51.145.170,207.241.218.87,58152,35557,UDP,2684,0
2024-08-30 00:28:06,179.66.40.192,158.250.70.88,20162,1553,ICMP,5584,0
2024-08-05 21:50:38,74.32.31.140,68.136.110.138,46007,9101,ICMP,11147,0
2024-08-20 02:59:15,157.49.36.13,95.55.130.215,5409,57712,TCP,8336,0
2024-08-29 02:08:44,90.24.67.141,182.56.34.103,31228,64973,ICMP,13840,0
2024-08-20 16:45:29,170.234.110.173,31.199.230.162,23478,57204,ICMP,10575,0
2024-08-18 03:34:21,28.96.179.145,56.33.208.248,15793,63239,UDP,3228,0
2024-08-06 18:02:39,191.46.208.80,59.34.23.100,54851,37686,UDP,4813,0
2024-08-25 04:01:16,93.82.88.130,156.179.12.57,40194,16177,TCP,1528,0
2024-08-21 05:37:04,128.133.71.187,130.16.120.176,6771,6693,ICMP,7699,0
2024-08-24 19:36:07,171.219.223.22,23.102.12.160,12906,58652,TCP,7648,0
2024-08-12 07:13:26,6.24.53.181,208.126.157.60,7350,40630,UDP,10274,0
2024-08-15 08:45:50,152.122.178.220,184.240.145.69,53334,10429,UDP,6900,0
2024-08-14 14:00:33,133.45.208.24,236.136.0.73,4513,5558,TCP,11607,0
2024-08-14 16:45:53,13.119.129.233,32.157.105.231,63677,42369,UDP,1960,0
2024-08-04 00:02:10,103.135.177.89,15.158.12.57,49078,31412,TCP,960,0
2024-08-01 06:45:13,175.223.205.5,182.77.212.60,52396,60506,ICMP,9239,0
2024-08-03 21:15:24,56.162.38.63,176.139.117.226,13300,53024,UDP,12584,0
2024-08-19 06:39:23,54.188.98.8,92.67.133.151,17887,2908,UDP,8342,0
2024-08-05 18:07:07,105.22.209.239,83.168.236.177,62013,31875,ICMP,8949,0
2024-08-05 00:46:36,218.251.190.57,196.15.247.105,30072,10123,TCP,7442,0
2024-08-01 05:15:21,227.140.36.86,204.80.43.19,57385,61784,UDP,9497,0
2024-08-25 09:03:24,2.196.25.129,172.188.144.132,59703,52812,TCP,3878,0
2024-08-08 19:43:52,187.3.67.255,40.200.80.87,27882,45528,TCP,477,0
2024-08-16 01:28:15,82.99.48.140,190.108.93.149,34651,50021,ICMP,6025,0
2024-08-26 19:30:26,21.91.57.167,49.156.98.130,25779,38716,TCP,11090,0
